report_date_as_yyyy_mm_dd,market_and_exchange_names,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,open_interest_all,date,spec_net,comm_net
2014-01-07T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,41285,23950,53875,79404,131294,2014-01-07,17335,-25529
2014-01-14T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,41287,24798,58869,83678,136158,2014-01-14,16489,-24809
2014-01-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,42334,26466,60600,84551,139468,2014-01-21,15868,-23951
2014-01-28T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,40816,30324,62077,83110,144244,2014-01-28,10492,-21033
2014-02-04T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,41321,34333,65457,80309,149163,2014-02-04,6988,-14852
2014-02-11T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,41279,28645,61524,83941,147988,2014-02-11,12634,-22417
2014-02-18T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,40506,16971,63221,96074,147035,2014-02-18,23535,-32853
2014-02-25T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,44848,15911,59225,98210,144305,2014-02-25,28937,-38985
2014-03-04T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,44297,16388,54619,94388,133550,2014-03-04,27909,-39769
2014-03-11T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,43886,17222,55639,93273,136625,2014-03-11,26664,-37634
2014-03-18T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,44744,20372,60632,96532,144578,2014-03-18,24372,-35900
2014-03-25T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,45500,26487,60091,91846,147597,2014-03-25,19013,-31755
2014-04-01T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,44145,29641,61104,89546,150361,2014-04-01,14504,-28442
2014-04-08T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,45042,28780,67545,96450,159316,2014-04-08,16262,-28905
2014-04-15T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,45957,32858,74713,98007,164158,2014-04-15,13099,-23294
2014-04-22T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,45868,31751,71987,94760,157687,2014-04-22,14117,-22773
2014-04-29T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,46103,34052,63507,86863,149341,2014-04-29,12051,-23356
2014-05-06T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,45772,35393,63588,83937,149495,2014-05-06,10379,-20349
2014-05-13T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,46625,35088,63645,83079,149922,2014-05-13,11537,-19434
2014-05-20T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,45967,37891,63691,81288,150164,2014-05-20,8076,-17597
2014-05-27T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,48126,43038,64976,79206,156319,2014-05-27,5088,-14230
2014-06-03T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,49778,49012,65523,75163,161062,2014-06-03,766,-9640
2014-06-10T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,48592,44486,63087,77409,161532,2014-06-10,4106,-14322
2014-06-17T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,48333,34996,66461,89299,164576,2014-06-17,13337,-22838
2014-06-24T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,54160,24830,58728,101625,158093,2014-06-24,29330,-42897
2014-07-01T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,60392,20093,52495,104450,156698,2014-07-01,40299,-51955
2014-07-08T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,67029,19148,51053,109071,162879,2014-07-08,47881,-58018
2014-07-15T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,65907,16629,49410,108106,162447,2014-07-15,49278,-58696
2014-07-22T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,64277,16752,49553,107900,162485,2014-07-22,47525,-58347
2014-07-29T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,59030,14918,51091,107674,158558,2014-07-29,44112,-56583
2014-08-05T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,54165,19802,52922,101125,157578,2014-08-05,34363,-48203
2014-08-12T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,53942,24245,57024,100750,158219,2014-08-12,29697,-43726
2014-08-19T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,53677,29526,60527,97910,164893,2014-08-19,24151,-37383
2014-08-26T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,55545,33021,60343,97662,164262,2014-08-26,22524,-37319
2014-09-02T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,59472,39917,57555,89850,162307,2014-09-02,19555,-32295
2014-09-09T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,58910,42373,59823,89776,165281,2014-09-09,16537,-29953
2014-09-16T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,58536,47624,64619,88178,171260,2014-09-16,10912,-23559
2014-09-23T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,55602,46780,67047,83814,170393,2014-09-23,8822,-16767
2014-09-30T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,58730,52104,68945,84406,173222,2014-09-30,6626,-15461
2014-10-07T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,58526,49584,67816,84056,171283,2014-10-07,8942,-16240
2014-10-14T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,58188,50451,66900,83160,169329,2014-10-14,7737,-16260
2014-10-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,57236,50405,70098,84689,170192,2014-10-21,6831,-14591
2014-10-28T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,57469,51537,71215,85370,173733,2014-10-28,5932,-14155
2014-11-04T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,58088,51146,73977,86385,176463,2014-11-04,6942,-12408
2014-11-11T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,57465,47033,69712,87324,170684,2014-11-11,10432,-17612
2014-11-18T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,56831,45077,74136,92503,173075,2014-11-18,11754,-18367
2014-11-25T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,52883,37427,65268,87311,156984,2014-11-25,15456,-22043
2014-12-02T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,50686,29095,62023,88609,148422,2014-12-02,21591,-26586
2014-12-09T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,52129,23670,59448,94805,148195,2014-12-09,28459,-35357
2014-12-16T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,52921,26432,62195,96192,150199,2014-12-16,26489,-33997
2014-12-23T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,52057,25744,62444,96176,149149,2014-12-23,26313,-33732
2014-12-30T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,54126,24104,60612,99248,149594,2014-12-30,30022,-38636
2015-01-06T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,54911,22872,62455,102064,152879,2015-01-06,32039,-39609
2015-01-13T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,59808,19869,61363,108167,157282,2015-01-13,39939,-46804
2015-01-20T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,62203,15929,60587,116228,159904,2015-01-20,46274,-55641
2015-01-27T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,65722,12375,59964,121557,162440,2015-01-27,53347,-61593
2015-02-03T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,64166,13593,65063,121262,168486,2015-02-03,50573,-56199
2015-02-10T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,62034,15170,64438,117895,168146,2015-02-10,46864,-53457
2015-02-17T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,61145,19822,68694,116415,175193,2015-02-17,41323,-47721
2015-02-24T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,57348,20009,67267,109414,166676,2015-02-24,37339,-42147
2015-03-03T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,56342,25135,63453,103165,164018,2015-03-03,31207,-39712
2015-03-10T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,57966,31994,65853,99116,169125,2015-03-10,25972,-33263
2015-03-17T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,61649,37238,72202,102412,178524,2015-03-17,24411,-30210
2015-03-24T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,62332,30209,67276,106518,172659,2015-03-24,32123,-39242
2015-03-31T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,65426,22314,63225,113086,170105,2015-03-31,43112,-49861
2015-04-07T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,63241,21160,64592,115030,169700,2015-04-07,42081,-50438
2015-04-14T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,61417,26872,67026,110891,177877,2015-04-14,34545,-43865
2015-04-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,60848,36523,73151,106987,182633,2015-04-21,24325,-33836
2015-04-28T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,64340,41410,69451,103450,179461,2015-04-28,22930,-33999
2015-05-05T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,65383,37760,67908,105158,175694,2015-05-05,27623,-37250
2015-05-12T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,65302,35964,68337,106440,174919,2015-05-12,29338,-38103
2015-05-19T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,68171,16891,62550,125035,174337,2015-05-19,51280,-62485
2015-05-26T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,66592,15611,63321,124823,173629,2015-05-26,50981,-61502
2015-06-02T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,63573,16728,67193,124762,178343,2015-06-02,46845,-57569
2015-06-09T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,65881,43335,71347,107288,189524,2015-06-09,22546,-35941
2015-06-16T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,67315,51643,74139,102994,191774,2015-06-16,15672,-28855
2015-06-23T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,74254,58697,73843,103320,200273,2015-06-23,15557,-29477
2015-06-30T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,71886,62005,76246,97406,196724,2015-06-30,9881,-21160
2015-07-07T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,70786,63993,78158,92477,197092,2015-07-07,6793,-14319
2015-07-14T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,66392,56839,75946,91535,185716,2015-07-14,9553,-15589
2015-07-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,66576,62331,79791,90958,190226,2015-07-21,4245,-11167
2015-07-28T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,67125,60829,79630,91703,190322,2015-07-28,6296,-12073
2015-08-04T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,66772,58367,76161,89917,185848,2015-08-04,8405,-13756
2015-08-11T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,65566,48729,68255,90482,177902,2015-08-11,16837,-22227
2015-08-18T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,59535,45501,71220,94613,173545,2015-08-18,14034,-23393
2015-08-25T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,58687,43129,71182,95152,167243,2015-08-25,15558,-23970
2015-09-01T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,57866,40394,63067,85633,157013,2015-09-01,17472,-22566
2015-09-08T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,58761,40020,60995,86555,155615,2015-09-08,18741,-25560
2015-09-15T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,60443,46180,61170,82527,158007,2015-09-15,14263,-21357
2015-09-22T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,60413,35554,56244,87558,152140,2015-09-22,24859,-31314
2015-09-29T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,61556,38453,56932,87038,156905,2015-09-29,23103,-30106
2015-10-06T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,68838,28052,48944,98446,156226,2015-10-06,40786,-49502
2015-10-13T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,74575,22865,45022,103648,161346,2015-10-13,51710,-58626
2015-10-20T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,79449,22151,42189,108989,167574,2015-10-20,57298,-66800
2015-10-27T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,82023,19578,41050,110423,169757,2015-10-27,62445,-69373
2015-11-03T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,77220,18843,41512,108653,166942,2015-11-03,58377,-67141
2015-11-10T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,72304,33314,48381,98510,162435,2015-11-10,38990,-50129
2015-11-17T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,72282,47028,57596,93120,170721,2015-11-17,25254,-35524
2015-11-24T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,70210,50817,58718,87443,170092,2015-11-24,19393,-28725
2015-12-01T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,72909,51019,53239,83060,163286,2015-12-01,21890,-29821
2015-12-08T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,70591,49331,52285,83312,162758,2015-12-08,21260,-31027
2015-12-15T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,71479,55902,54707,78249,166864,2015-12-15,15577,-23542
2015-12-22T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,68584,45193,51148,82310,161116,2015-12-22,23391,-31162
2015-12-29T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,68450,47746,52149,82027,165006,2015-12-29,20704,-29878
2016-01-05T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,69779,48153,52680,81479,167520,2016-01-05,21626,-28799
2016-01-12T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,71255,48772,50690,81252,166172,2016-01-12,22483,-30562
2016-01-19T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,68196,39238,49508,85542,159521,2016-01-19,28958,-36034
2016-01-26T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,68920,31334,46228,91352,154734,2016-01-26,37586,-45124
2016-02-02T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,70685,32097,47967,93441,157934,2016-02-02,38588,-45474
2016-02-09T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,78108,25426,44437,106146,164664,2016-02-09,52682,-61709
2016-02-16T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,80249,21532,44638,114700,166645,2016-02-16,58717,-70062
2016-02-23T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,83189,21262,45040,118717,174697,2016-02-23,61927,-73677
2016-03-01T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,78607,23127,48025,113262,162293,2016-03-01,55480,-65237
2016-03-08T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,79879,19995,47434,118249,169875,2016-03-08,59884,-70815
2016-03-15T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,76606,18533,46447,116471,166180,2016-03-15,58073,-70024
2016-03-22T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,82933,19504,47743,124985,175775,2016-03-22,63429,-77242
2016-03-29T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,79493,24986,47675,115779,175255,2016-03-29,54507,-68104
2016-04-05T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,79942,27931,51291,110956,179913,2016-04-05,52011,-59665
2016-04-12T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,87892,25424,52108,124524,184800,2016-04-12,62468,-72416
2016-04-19T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,94988,23560,53952,138036,194510,2016-04-19,71428,-84084
2016-04-26T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,99774,21001,56700,148002,206748,2016-04-26,78773,-91302
2016-05-03T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,100401,24526,55731,146325,198237,2016-05-03,75875,-90594
2016-05-10T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,107844,27573,53870,145602,205391,2016-05-10,80271,-91732
2016-05-17T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,105988,28786,54759,144654,207394,2016-05-17,77202,-89895
2016-05-24T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,97242,31358,59097,137390,203682,2016-05-24,65884,-78293
2016-05-31T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,89815,28184,59970,135935,198118,2016-05-31,61631,-75965
2016-06-07T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,86676,29635,56476,128310,192376,2016-06-07,57041,-71834
2016-06-14T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,97370,27731,56766,138510,199111,2016-06-14,69639,-81744
2016-06-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,106942,26699,55836,145772,205618,2016-06-21,80243,-89936
2016-06-28T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,107555,23894,56671,151872,211396,2016-06-28,83661,-95201
2016-07-05T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,111348,25594,55718,154486,211347,2016-07-05,85754,-98768
2016-07-12T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,114376,26724,54035,154155,214617,2016-07-12,87652,-100120
2016-07-19T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,120839,26449,50379,156634,219206,2016-07-19,94390,-106255
2016-07-26T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,123737,27660,48115,155238,218299,2016-07-26,96077,-107123
2016-08-02T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,122676,29242,49123,158244,224540,2016-08-02,93434,-109121
2016-08-09T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,122165,31101,47020,150331,210647,2016-08-09,91064,-103311
2016-08-16T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,118988,33999,49176,149770,205905,2016-08-16,84989,-100594
2016-08-23T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,118356,35153,47602,145671,206264,2016-08-23,83203,-98069
2016-08-30T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,114230,29876,44378,140056,189416,2016-08-30,84354,-95678
2016-09-06T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,118059,30031,45970,145552,199197,2016-09-06,88028,-99582
2016-09-13T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,113792,32224,45479,142154,193953,2016-09-13,81568,-96675
2016-09-20T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,113567,30932,45909,142854,193501,2016-09-20,82635,-96945
2016-09-27T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,116948,32086,48161,148979,201486,2016-09-27,84862,-100818
2016-10-04T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,110764,34961,48885,139781,198747,2016-10-04,75803,-90896
2016-10-11T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,97527,34634,52174,129809,187469,2016-10-11,62893,-77635
2016-10-18T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,94230,34944,53771,128682,189229,2016-10-18,59286,-74911
2016-10-25T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,92213,35140,57120,130516,196311,2016-10-25,57073,-73396
2016-11-01T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,89233,27097,58595,135512,196912,2016-11-01,62136,-76917
2016-11-08T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,89360,24091,53861,136122,188265,2016-11-08,65269,-82261
2016-11-15T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,85575,22969,51359,129880,174831,2016-11-15,62606,-78521
2016-11-22T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,81835,21668,46804,125036,169661,2016-11-22,60167,-78232
2016-11-29T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,79485,20445,41906,117351,156626,2016-11-29,59040,-75445
2016-12-06T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,81495,22130,43081,118821,159337,2016-12-06,59365,-75740
2016-12-13T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,87040,20107,41867,122998,163556,2016-12-13,66933,-81131
2016-12-20T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,83529,22635,42097,116045,159697,2016-12-20,60894,-73948
2016-12-27T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,84330,25419,41974,115981,163097,2016-12-27,58911,-74007
2017-01-03T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,86821,25530,42493,118307,163812,2017-01-03,61291,-75814
2017-01-10T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,88430,23829,41425,120362,165040,2017-01-10,64601,-78937
2017-01-17T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,90838,21356,45028,126764,172056,2017-01-17,69482,-81736
2017-01-24T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,92319,21298,47195,130279,177601,2017-01-24,71021,-83084
2017-01-31T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,96909,20935,49265,138678,186839,2017-01-31,75974,-89413
2017-02-07T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,98560,20283,50072,142784,193936,2017-02-07,78277,-92712
2017-02-14T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,104765,19953,48659,147686,195338,2017-02-14,84812,-99027
2017-02-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,108848,20831,51934,154167,208147,2017-02-21,88017,-102233
2017-02-28T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,115229,19806,50081,158091,197629,2017-02-28,95423,-108010
2017-03-07T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,113437,19984,46774,152636,192398,2017-03-07,93453,-105862
2017-03-14T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,102675,19797,46747,144746,186936,2017-03-14,82878,-97999
2017-03-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,100337,21225,48468,142202,190819,2017-03-21,79112,-93734
2017-03-28T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,112197,21509,48127,149894,201829,2017-03-28,90688,-101767
2017-04-04T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,126524,25142,47639,159985,219160,2017-04-04,101382,-112346
2017-04-11T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,131969,26454,46900,161314,220172,2017-04-11,105515,-114414
2017-04-18T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,128378,24491,46878,163710,227984,2017-04-18,103887,-116832
2017-04-25T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,121018,27405,43415,151504,214782,2017-04-25,93613,-108089
2017-05-02T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,101538,30171,43731,130305,189240,2017-05-02,71367,-86574
2017-05-09T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,94982,41327,48400,117669,196083,2017-05-09,53655,-69269
2017-05-16T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,100142,57138,55612,112949,215127,2017-05-16,43004,-57337
2017-05-23T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,96531,45358,53195,117182,203459,2017-05-23,51173,-63987
2017-05-30T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,96568,35154,52861,123943,205235,2017-05-30,61414,-71082
2017-06-06T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,101713,35772,52429,128053,208967,2017-06-06,65941,-75624
2017-06-13T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,102702,42044,51617,123530,201214,2017-06-13,60658,-71913
2017-06-20T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,96000,49319,56301,115135,199929,2017-06-20,46681,-58834
2017-06-27T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,93869,58337,59720,109928,204637,2017-06-27,35532,-50208
2017-07-03T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,91996,65721,61561,100789,203541,2017-07-03,26275,-39228
2017-07-11T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,91174,77169,65517,90084,207592,2017-07-11,14005,-24567
2017-07-18T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,90776,81400,66398,88312,209689,2017-07-18,9376,-21914
2017-07-25T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,90865,71448,63775,93307,206347,2017-07-25,19417,-29532
2017-08-01T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,92259,61500,60593,100260,207258,2017-08-01,30759,-39667
2017-08-08T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,91345,57481,59273,98834,195163,2017-08-08,33864,-39561
2017-08-15T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,91596,52745,55918,104006,187955,2017-08-15,38851,-48088
2017-08-22T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,91305,46759,55060,110109,187227,2017-08-22,44546,-55049
2017-08-29T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,92930,39285,51479,117067,182823,2017-08-29,53645,-65588
2017-09-05T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,96374,32203,47489,124177,183276,2017-09-05,64171,-76688
2017-09-12T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,102243,27256,45932,130613,188207,2017-09-12,74987,-84681
2017-09-19T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,99687,31884,47905,126313,192994,2017-09-19,67803,-78408
2017-09-26T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,91812,31552,49345,121611,186906,2017-09-26,60260,-72266
2017-10-03T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,91097,31918,46546,115263,183494,2017-10-03,59179,-68717
2017-10-10T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,92195,33087,46444,117052,188258,2017-10-10,59108,-70608
2017-10-17T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,94825,30910,46960,121873,191928,2017-10-17,63915,-74913
2017-10-24T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,95413,30293,49309,125814,193899,2017-10-24,65120,-76505
2017-10-31T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,95382,35230,51632,122660,198853,2017-10-31,60152,-71028
2017-11-07T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,99872,30970,52183,133824,203330,2017-11-07,68902,-81641
2017-11-14T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,98070,28897,51730,132178,199899,2017-11-14,69173,-80448
2017-11-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,98144,30503,52431,132867,199402,2017-11-21,67641,-80436
2017-11-28T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,90138,31356,52073,125148,186272,2017-11-28,58782,-73075
2017-12-05T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,84905,53479,61774,108128,192970,2017-12-05,31426,-46354
2017-12-12T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,77169,67255,75352,100181,202797,2017-12-12,9914,-24829
2017-12-19T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,77575,75106,76696,95317,203703,2017-12-19,2469,-18621
2017-12-26T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,74013,69365,77046,97785,200321,2017-12-26,4648,-20739
2018-01-02T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,75127,52377,70480,107672,192423,2018-01-02,22750,-37192
2018-01-09T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,84313,46278,67973,117915,195009,2018-01-09,38035,-49942
